word,freq
にるいだ,180
ねむのき,180
ぴらにあ,180
みさげる,180
むだあし,180
せいぜつ,180
りっそく,180
ろうがい,180
わんげる,180
めくばせ,180
すいばち,180
けいけい,180
じょうち,180
かおむけ,180
きまわし,180
きゃせい,180
くろぼし,180
けたゆき,180
さくじつ,180
しょおう,180
つちいろ,179
さるーん,179
まんりき,179
つわぶき,179
なかぼし,179
さいちく,179
ゆめゆめ,179
こうひつ,179
ぐんもん,179
きゅうい,179
がいすう,179
かたかけ,179
えるびー,179
ふるわす,178
はなもち,178
はばとび,178
ひなどり,178
ふきはつ,178
やまがら,178
ふんぱん,178
ぽっきー,178
むきどう,178
りゅうさ,178
はながさ,178
とらっど,178
てきざい,178
からげる,178
くぎうち,178
ざいこう,178
うじうじ,178
じんきょ,178
そくろう,178
たんたる,178
もうせい,177
みずたき,177
ふくぶん,177
ばいせき,177
そねっと,177
ねんべつ,177
てんざい,177
たいはく,177
けちがん,177
せんいき,177
おいらー,177
かんぽん,177
くるーぷ,177
くさぶき,177
こまどり,177
ししとう,177
はきでる,176
ひまする,176
むらむら,176
ごくいん,176
けんする,176
おしのび,176
きりくず,176
あほらし,176
いえなみ,176
いわふね,176
いらつめ,176
かきおき,176
かたまち,176
かぶだち,176
かんえつ,176
きじばと,176
きゃりこ,176
ひょっと,175
とくとく,175
とびのく,175
どかどか,175
ひとくせ,175
わかみず,175
ひらりと,175
まきゅう,175
まーぼー,175
やくとく,175
てゅーば,175
ちっきょ,175
そうげつ,175
あしわざ,175
がぎょう,175
くんくん,175
ぐーぐー,175
かくぜつ,175
さすらう,175
じんとり,175
すしづめ,175
ほうとく,174
どよめく,174
どんびき,174
ひっぽう,174
へんしょ,174
ぽっくり,174
みみずく,174
ようべん,174
よこづけ,174
でかでか,174
てつざん,174
ちゃがし,174
きんけい,174
さんない,174
うどんこ,174
かぜひき,174
からじし,174
かいきる,174
こえでる,174
さんずい,174
さんづけ,174
なんやく,173
つぎたし,173
とりきる,173
ながれず,173
なれあう,173
わります,173
のーぶる,173
ぶんしょ,173
べんずる,173
みんかつ,173
やまのは,173
むしもの,173
じきでし,173
かみのく,173
さるまね,173
あまぐり,173
うきぐも,173
うらぼん,173
あらうま,173
がちする,173
くらっど,173
まってい,172
ないぶん,172
はやわざ,172
ひとうけ,172
ふせする,172
りんぷん,172
やけざけ,172
よみびと,172
ろうかい,172
わらわめ,172
つんざく,172
ではらう,172
つじどう,172
ぐんだい,172
えいけつ,172
せきわけ,172
そびえと,172
つぎのま,172
にゅうち,171
ようよう,171
まるがり,171
まばしら,171
ぼうぎれ,171
へんぽう,171
ぴんぼけ,171
ぴんぴん,171
げきめつ,171
きょこん,171
おしずし,171
あんにん,171
やったー,170
ねむらす,170
ばーたー,170
へらぶな,170
よつかど,170
らちがい,170
れきはく,170
なっせん,170
ぬのびき,170
おくらす,170
なげうり,170
つくらす,170
せきすう,170
こんでん,170
こちこち,170
けいがく,170
きゃくど,170
とうげん,170
びっちり,169
すれあう,169
はくじゅ,169
ふくすけ,169
ぷれいや,169
へんぽん,169
とうがん,169
しゃけつ,169
あげぶた,169
かみこむ,169
きれもの,169
くうてん,169
くずまい,169
にあがる,168
ぬけぬけ,168
のこりび,168
のぶとい,168
ぱにくる,168
ひげづら,168
ひろくち,168
やまなり,168
まねーじ,168
みみより,168
れっぷう,168
とかする,168
なげっと,168
ではいる,168
おてまえ,168
ちゃがま,168
かたさき,168
かるめる,168
きりりと,168
ぎんがみ,168
ぐんりつ,168
かちあう,168
さかだい,168
じっさく,168
ぜんぱく,168
のそのそ,167
とっぷり,167
とつごう,167
なつめろ,167
ほじくる,167
ふうさい,167
べったく,167
ぺなんと,167
まします,167
せかせか,167
しもつき,167
こんぱく,167
あたりや,167
じんぷん,167
かねする,167
しきこむ,167
しとしと,167
りゅうこ,166
めのたま,166
ぼっかく,166
ぞうむし,166
しにたい,166
こめする,166
ぐらんじ,166
あさいん,166
あつもの,166
おうなつ,166
きょしん,166
きんぴか,166
ぎょせい,166
くいぶち,166
りんでん,165
よろずや,165
へんあい,165
ふくろじ,165
ぬりたす,165
なつめぐ,165
ていてつ,165
つりこむ,165
ろうばい,165
せつろん,165
ぎんせい,165
かためい,165
ぽんかん,165
けいすい,165
こさずけ,165
ざまする,165
りょうが,164
よいみや,164
もんばつ,164
もみあげ,164
もうねん,164
みつだん,164
ぼうばく,164
ひこばえ,164
ひきづな,164
はつぼん,164
ねんおし,164
そらみみ,164
すいくち,164
しめする,164
さしもの,164
ぎんまく,164
いのれる,164
いなむら,164
あとやま,164
あくえき,164
しんいん,164
になわす,163
ちゃいれ,163
てつりん,163
なかおれ,163
ぞうびん,163
ふんしん,163
ほんぺん,163
たいてん,163
くんどう,163
けいしん,163
ぐんえき,163
かいぐい,163
およばす,163
おくりな,163
いかける,163
ちゃうす,162
じゅだい,162
そえもの,162
ぞうへい,162
だしぬけ,162
みあわせ,162
つくばい,162
のんぶる,162
ほんぜん,162
ましかく,162
しゃちく,162
よりどり,162
しんばつ,162
はいらす,162
さんろう,162
えいじる,162
おたいこ,162
かねづる,162
ありだか,162
かいだい,162
げつりん,162
こっかん,162
さるする,162
さんまい,162
やけだす,161
めしたき,161
ていれつ,161
つかつか,161
つうじん,161
せんやく,161
すっくと,161
さんぼん,161
けちけち,161
がんしゅ,161
がくたい,161
おちょこ,161
いりくる,161
ふうする,160
とんしょ,160
はーけん,160
ばしょく,160
ばんたむ,160
らいりん,160
ほーまー,160
みのしろ,160
だっこう,160
そばがら,160
さわがに,160
かげする,160
くみつく,160
さいろく,160
あおねぎ,160
せきがく,160
しるきー,160
ぺたっと,159
たびしょ,159
だいそう,159
つごもり,159
にげあし,159
はいだん,159
みょうぶ,159
むらさめ,159
もみすり,159
れぎんす,159
ろんする,159
じゅくち,159
いちじゅ,159
うのはな,159
おみまい,159
かなぶん,159
うちくび,159
ぎきょう,159
こくでん,159
さきづけ,159
ざつえき,159
しおぬき,159
しょうく,159
ぎんぎん,159
ねりもの,158
てまわり,158
どくけし,158
どっかり,158
なぐさむ,158
むずかる,158
へいもん,158
やまかぜ,158
れっぱん,158
てあらく,158
あんしゅ,158
ちえしゃ,158
いわあな,158
くちづけ,158
しりきれ,158
すそあげ,158
まじめさ,157
そうじゅ,157
ぞうはい,157
だいひん,157
とぶくろ,157
ろうへい,157
ろちゅう,157
わりなく,157
をめぐる,157
せいふう,157
じかする,157
あきさめ,157
あやおり,157
うたぐち,157
いたがみ,157
きんてき,157
くうほう,157
くみうち,157
けんとし,157
ひゆする,156
のうへい,156
のっぺり,156
はらきり,156
はるめく,156
ひきさる,156
よこどり,156
ひらきど,156
ふぁみり,156
みずぜめ,156
もうせん,156
もじしゅ,156
そうくう,156
おしあい,156
あいせつ,156
いつぶん,156
おおづつ,156
けったい,156
めそめそ,155
むしけん,155
はいえつ,155
ちりがみ,155
そくたい,155
おばすて,155
こしもと,155
おいたつ,155
おかさん,155
いしづき,155
ちりとり,154
どうあげ,154
はげわし,154
ばくそう,154
ひましゆ,154
ほういき,154
りっとう,154
ぼうびき,154
まえがし,154
むらかた,154
ゆうみん,154
りんくす,154
れいおふ,154
せんてつ,154
げやする,154
いいだこ,154
いからす,154
うなどん,154
ぐいのみ,154
けりこむ,154
くればー,154
ころっと,154
しょでん,154
あみもと,154
しわしわ,154
したよみ,154
はなかご,153
のこりが,153
みぐるみ,153
べにざけ,153
ぼうだち,153
たしゅう,153
さもしい,153
じゅせん,153
かしわで,153
いんらん,153
ほしくず,152
ねくずれ,152
ふかいり,152
ぶたまん,152
やつざき,152
まさかり,152
まてがい,152
むくれる,152
めどおり,152
なめあう,152
むらくも,152
くろーね,152
ちゃーん,152
あやとり,152
かれいど,152
あおむく,152
がたつく,152
いれこみ,152
しゅしゃ,152
すずかけ,152
らてぃす,151
やきまし,151
むねあて,151
ぺぷしん,151
ひっこう,151
じんしゃ,151
じょうふ,151
もくさつ,151
うすがみ,151
おべっか,151
かつれつ,151
かねもと,151
あけすけ,151
くさもち,151
くらえる,151
でめきん,150
ろっぱく,150
りつぜん,150
ぶんちん,150
ふつぶん,150
ひぶくろ,150
ばたつく,150
にがむし,150
なんぶつ,150
べごにあ,150
ちまつり,150
ちゅうゆ,150
ぐんゆう,150
たっけい,150
いらくさ,150
おもだか,150
あとばら,150
しぶかわ,150
ゆうらく,149
ぼるしち,149
ひきげき,149
ばんなん,149
なかいり,149
たんげつ,149
かなへび,149
じふぶき,149
しめやか,149
したおし,149
くんこく,149
がばっと,149
いかする,149
おちぐち,149
しりうま,149
ぼやかす,148
のうさく,148
ふしゅう,148
ふーてん,148
ほうする,148
まきあみ,148
またぎき,148
つきたつ,148
そこびえ,148
かたおち,148
あまなつ,148
いしする,148
えんかん,148
おおなた,148
おちおち,148
けつがん,148
しろあん,148
すくいず,148
そうだち,148
どさんこ,147
だーびー,147
たんぷく,147
てきやく,147
でもどり,147
とじこむ,147
はまなす,147
はんなり,147
ぽあそん,147
まんかぶ,147
たっかん,147
たっけん,147
とくしゃ,147
せーぶる,147
いいでる,147
いしかべ,147
いななく,147
うすもの,147
えんえい,147
おおしか,147
くおーく,147
けいいん,147
じゅうか,147
くつおと,147
ふうぜん,146
だんしゅ,146
ちょくゆ,146
とうこん,146
とねりこ,146
まごびき,146
ぶんどき,146
もっきん,146
ゆうひん,146
るいかん,146
たんそう,146
れいする,146
たろいも,146
かなとこ,146
からびつ,146
くろもじ,146
さいもん,146
しゅしょ,146
すかんく,146
せいぼう,146
せきする,146
さくする,146
ほちゅう,145
とくにん,145
なめとる,145
ぶれいぶ,145
へいにん,145
りーぶす,145
もとだか,145
りりかる,145
わいせい,145
わずらい,145
だんぱつ,145
かくおび,145
がまぐち,145
えふよん,145
うならす,145
かわゆく,145
くすぐり,145
こにもつ,145
しかえす,145
ずいじん,145
でげいこ,144
とうじょ,144
なつがた,144
ばぶりー,144
ぷっくり,144
まえがり,144
みつめい,144
もそもそ,144
やくどく,144
りんしょ,144
あんかん,144
いっさく,144
からきし,144
がくおん,144
きいさん,144
がおする,144
くらだし,144
